num_joins,num_where,has_order_by,has_group_by,query_length,rows_examined,using_filesort,using_temporary,index_count,buffer_pool_hit_ratio,connections_count,hour_of_day,day_of_week,access_type,is_slow,execution_time
0,1,0,0,45,650,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.000602
0,1,0,0,59,550,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.004556
0,1,0,0,52,5500,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.024263
0,1,0,0,45,950,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.016908
0,1,0,0,43,100,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.009904
0,1,0,0,61,900,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.004211
0,1,0,0,57,5,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.002955
0,1,0,0,60,750,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.003195
0,1,0,0,46,650,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.015674
0,1,0,0,58,450,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.001886
0,1,0,0,50,750,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.015015
0,1,0,0,63,5500,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.004114
0,1,0,0,51,450,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.00861
0,1,0,0,53,900,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.015875
0,1,0,0,44,650,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.020921
0,1,0,0,60,250,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.000732
0,1,0,0,54,5500,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.013467
0,1,0,0,51,50,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.007539
0,1,0,0,44,250,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.022927
0,1,0,0,47,700,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.008147
0,1,0,0,53,150,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.000522
0,1,0,0,46,5500,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.003304
0,1,0,0,56,200,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.019835
0,1,0,0,48,100,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.000695
0,1,0,0,59,200,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.004346
0,1,0,0,48,750,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.006483
0,1,0,0,48,650,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.019449
0,1,0,0,42,300,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.015359
0,1,0,0,47,900,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.00893
0,1,0,0,49,200,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.005498
0,1,0,0,78,59855,0,0,5.0,0.9989,4,21,3,ref,1,14.263
0,1,1,0,79,119720,1,1,5.0,0.9989,4,21,3,ref,1,14.3742
1,2,0,0,230,0,0,0,7.0,0.9997,4,22,3,ref,1,14.9196
0,1,0,0,206,300003,0,0,5.0,0.9997,4,22,3,ALL,1,1.56101
0,1,0,0,132,300003,0,0,0.0,0.9997,4,22,3,ALL,1,1.24139
0,1,0,0,101,300003,0,0,0.0,0.9997,4,22,3,ALL,1,1.94169
0,1,1,0,85,119710,1,0,5.0,0.9997,4,22,3,ref,1,15.3346
0,1,0,0,219,300003,0,0,0.0,0.9997,4,22,3,ALL,1,2.71971
0,1,0,0,317,300003,0,0,0.0,0.9997,4,22,3,ALL,1,1.5743
0,2,1,0,265,50639426,0,0,3.0,0.9997,4,22,3,range,1,22.6608
0,2,0,0,653,74698493,0,0,12.0,0.9997,4,22,3,ALL,1,47.2813
2,1,0,0,414,4014601,0,0,3.0,0.9997,4,22,3,index,1,2.27255
0,0,1,0,70,64004,1,0,0.0,0.9978,4,22,3,ALL,1,1.0898
0,0,1,0,59,64004,1,0,0.0,0.9978,4,22,3,ALL,1,1.09187
0,0,1,0,54,600006,1,0,0.0,0.9978,4,22,3,ALL,1,49.2526
0,0,1,0,60,600006,1,0,0.0,0.9978,4,22,3,ALL,1,48.6033
0,1,0,0,60,300003,0,0,0.0,0.9978,4,22,3,ALL,1,1.10799
0,0,1,0,59,900009,1,1,0.0,0.9978,4,22,3,ALL,1,3.66353
0,1,0,0,59,300003,0,0,2.0,0.9978,4,22,3,ALL,1,2.08405
0,1,0,0,69,300003,0,0,0.0,0.9978,4,22,3,ALL,1,2.44981
0,1,0,0,61,300003,0,0,0.0,0.9978,4,22,3,ALL,1,1.10948
0,1,0,0,69,300003,0,0,0.0,0.9978,4,22,3,ALL,1,2.19364
0,0,1,0,54,600006,1,0,0.0,0.9978,4,22,3,ALL,1,50.4788
0,1,0,0,82,300003,0,0,0.0,0.9978,4,22,3,ALL,1,2.07285
0,1,0,0,81,300003,0,0,7.0,0.9978,4,22,3,ALL,1,1.83082
0,1,0,0,84,300003,0,0,7.0,0.9978,4,22,3,ALL,1,1.75034
0,1,0,0,96,30286,0,0,12.0,0.9978,4,22,3,index_merge,1,1.01654
0,1,0,0,68,300003,0,0,0.0,0.9978,4,22,3,ALL,1,1.09652
0,1,0,0,72,300003,0,0,0.0,0.9978,4,22,3,ALL,1,1.2069
0,1,0,0,88,300003,0,0,0.0,0.9978,4,22,3,ALL,1,2.466
0,1,0,0,75,300003,0,0,0.0,0.9978,4,22,3,ALL,1,1.14577
0,1,0,0,77,300003,0,0,0.0,0.9978,4,22,3,ALL,1,1.21318
0,1,0,0,80,300003,0,0,0.0,0.9978,4,22,3,ALL,1,1.21057
0,1,0,0,69,300003,0,0,0.0,0.9978,4,22,3,ALL,1,1.15297
0,1,0,0,53,300003,0,0,0.0,0.9978,4,22,3,ALL,1,1.06566
0,1,0,0,57,300003,0,0,0.0,0.9978,4,22,3,ALL,1,1.07428
0,1,0,0,58,300003,0,0,0.0,0.9978,4,22,3,ALL,1,1.10572
0,1,0,0,59,300003,0,0,0.0,0.9978,4,22,3,ALL,1,1.2105
0,1,0,0,74,300003,0,0,0.0,0.9978,4,22,3,ALL,1,2.54001
0,1,0,0,84,300003,0,0,0.0,0.9955,4,22,3,ALL,1,2.46604
0,0,1,0,53,600006,1,0,0.0,0.9955,4,22,3,ALL,1,50.949
0,1,0,0,87,300003,0,0,0.0,0.9955,4,22,3,ALL,1,1.17772
0,1,0,0,154,300003,0,0,0.0,0.9955,4,22,3,ALL,1,2.85462
0,1,0,0,110,300004,0,0,0.0,0.9955,4,22,3,ALL,1,1.18035
0,1,0,0,108,300003,0,0,0.0,0.9955,4,22,3,ALL,1,1.20977
0,1,0,0,108,300003,0,0,0.0,0.9955,4,22,3,ALL,1,1.71972
0,1,0,0,138,300003,0,0,0.0,0.9955,4,22,3,ALL,1,1.98535
0,1,0,0,125,300003,0,0,0.0,0.9955,4,22,3,ALL,1,1.49678
0,0,1,0,60,600006,1,0,0.0,0.9955,4,22,3,ALL,1,48.6313
0,1,0,0,88,300003,0,0,0.0,0.9955,4,22,3,ALL,1,1.5502
0,1,0,0,85,300003,0,0,7.0,0.9955,4,22,3,ALL,1,1.23547
0,1,0,0,106,300003,0,0,9.0,0.9955,4,22,3,ALL,1,1.8149
0,1,0,0,97,300003,0,0,0.0,0.9955,4,22,3,ALL,1,2.14813
0,2,0,0,197,900069,0,0,7.0,0.9955,4,22,3,ALL,1,2.47891
0,1,0,0,108,300003,0,0,0.0,0.9955,4,22,3,ALL,1,2.23957
0,2,0,1,202,328900,0,0,5.0,0.9955,4,22,3,ALL,1,1.56994
0,1,0,0,119,300003,0,0,7.0,0.9955,4,22,3,ALL,1,1.23082
0,1,0,0,170,300003,0,0,2.0,0.9955,4,22,3,ALL,1,2.03745
0,1,0,0,114,300003,0,0,2.0,0.9955,4,22,3,ALL,1,2.2729
0,0,1,0,69,600006,1,0,0.0,0.9955,4,22,3,ALL,1,48.8838
0,1,0,0,126,300003,0,0,2.0,0.9955,4,22,3,ALL,1,2.02822
0,1,0,0,135,300003,0,0,0.0,0.9955,4,22,3,ALL,1,1.50781
0,1,1,0,211,600007,0,0,5.0,0.9955,4,22,3,ALL,1,1.98091
0,1,0,0,233,300003,0,0,9.0,0.9955,4,22,3,ALL,1,1.26562
0,1,0,0,157,300003,0,0,0.0,0.9955,4,22,3,ALL,1,1.51022
0,1,0,0,174,300003,0,0,2.0,0.9955,4,22,3,ALL,1,1.59429
0,1,0,0,162,300003,0,0,0.0,0.9955,4,22,3,ALL,1,2.27608
0,1,0,0,127,300003,0,0,0.0,0.9955,4,22,3,ALL,1,2.51102
0,1,0,0,300,600006,0,0,2.0,0.9955,4,22,3,ALL,1,2.81518
0,0,1,0,48,600006,1,0,0.0,0.9955,4,22,3,ALL,1,48.4199
0,1,0,0,112,300003,0,0,0.0,0.9955,4,22,3,ALL,1,1.2151
0,0,1,0,50,600006,1,0,0.0,0.9941,4,22,3,ALL,1,54.0803
0,0,1,0,49,600006,1,0,0.0,0.9941,4,22,3,ALL,1,53.7494
0,0,1,0,52,600006,1,0,0.0,0.9941,4,22,3,ALL,1,53.1366
0,0,1,0,56,600006,1,0,0.0,0.9974,2,23,3,ALL,1,52.7301
0,0,1,0,56,366373,1,0,0.0,0.9974,2,23,3,ALL,1,12.2321
2,0,0,0,144,64062,0,0,1.0,0.9974,2,23,3,ALL,1,4.30913
0,0,1,0,54,0,1,0,0.0,0.9974,2,23,3,ALL,1,2770.1
0,4,0,0,265,0,0,0,0.0,0.997,1,0,4,UNKNOWN,1,2299.61
1,1,0,0,134,57794,0,0,0.0,0.997,1,0,4,UNKNOWN,1,2389.96
0,1,0,0,158,300003,0,0,0.0,0.997,1,0,4,UNKNOWN,1,2.39827
0,2,0,0,122,80849,0,0,0.0,0.997,1,0,4,UNKNOWN,1,2520.2
0,1,0,0,55,300003,0,0,0.0,0.997,1,0,4,UNKNOWN,1,1.53151
0,1,0,1,89,300003,0,0,0.0,0.997,1,0,4,UNKNOWN,1,5.30859
0,1,1,0,74,59855,0,0,0.0,0.997,1,0,4,UNKNOWN,1,16.5415
0,0,1,0,55,600006,0,0,0.0,0.997,1,0,4,UNKNOWN,1,57.8874
0,0,0,1,86,32002,0,0,0.0,0.997,1,0,4,UNKNOWN,1,1.15779
0,1,0,0,156,300003,0,0,0.0,0.997,1,0,4,UNKNOWN,1,19.5918
0,1,0,0,77,300003,0,0,0.0,0.997,1,0,4,UNKNOWN,1,1.70115
0,1,0,0,149,300003,0,0,0.0,0.997,1,0,4,UNKNOWN,1,1.7946
0,1,0,0,110,300003,0,0,0.0,0.997,1,0,4,UNKNOWN,1,2.34874
0,1,1,1,164,600014,0,0,0.0,0.997,1,0,4,UNKNOWN,1,2.46916
2,0,0,0,132,64062,0,0,0.0,0.997,1,0,4,UNKNOWN,1,4.46545
0,2,0,0,128,600001,0,0,0.0,0.997,1,0,4,UNKNOWN,1,3.16499
0,1,0,0,115,300003,0,0,0.0,0.997,1,0,4,UNKNOWN,1,2.66586
0,1,1,0,277,300003,0,0,0.0,0.997,1,0,4,UNKNOWN,1,2.0425
0,0,1,0,54,600006,0,0,0.0,0.997,1,0,4,UNKNOWN,1,48.1727
0,0,1,0,56,600006,0,0,0.0,0.997,1,0,4,UNKNOWN,1,47.7602
0,0,1,0,79,1200012,0,0,0.0,0.997,1,0,4,UNKNOWN,1,2.71359
0,0,1,0,81,1200012,0,0,0.0,0.997,1,0,4,UNKNOWN,1,2.51621
0,0,1,0,63,600006,0,0,0.0,0.997,1,0,4,UNKNOWN,1,47.696
0,0,1,0,99,600006,0,0,0.0,0.997,1,0,4,UNKNOWN,1,49.1231
0,0,1,0,131,600006,0,0,0.0,0.997,1,0,4,UNKNOWN,1,49.4281
0,0,1,0,43,347426,0,0,0.0,0.9995,3,20,4,UNKNOWN,1,1.42915
0,1,0,0,61,600006,0,0,0.0,0.9995,3,22,4,UNKNOWN,1,2.01759
0,0,1,1,388,600014,0,0,0.0,0.9995,3,11,5,UNKNOWN,1,2.47623
0,1,0,0,243,300003,0,0,0.0,0.9995,3,0,6,UNKNOWN,1,1.07629
2,2,1,1,999,607230,0,0,0.0,0.9995,3,20,1,UNKNOWN,1,18.3064
0,1,0,0,36,300003,0,0,0.0,0.9995,3,13,3,UNKNOWN,1,4.10236
0,1,0,0,91,300003,0,0,0.0,0.9995,3,13,3,UNKNOWN,1,1.29568
0,0,1,0,295,600006,0,0,0.0,0.9995,3,13,3,UNKNOWN,1,3.55108
0,1,0,0,50,300003,0,0,0.0,0.9995,3,14,3,UNKNOWN,1,2.86632
1,0,0,0,89,328900,0,0,0.0,0.9995,3,15,3,UNKNOWN,1,2.50402
0,0,1,0,114,600006,0,0,0.0,0.9995,3,16,3,UNKNOWN,1,3.19381
0,1,0,0,62,300003,0,0,0.0,0.9995,3,16,3,UNKNOWN,1,11.1376
0,0,0,0,215,10,0,0,0.0,0.9995,3,16,3,UNKNOWN,1,25.475
0,1,0,0,47,300003,0,0,0.0,0.9995,3,17,3,UNKNOWN,1,1.31223
3,0,0,1,292,389799,0,0,0.0,0.9995,3,18,3,UNKNOWN,1,52.0426
1,0,1,1,255,40794,0,0,0.0,0.9995,3,18,3,UNKNOWN,1,19.9616
2,0,1,1,296,929969,0,0,0.0,0.9995,3,18,3,UNKNOWN,1,12.7956
3,0,1,1,369,389799,0,0,0.0,0.9995,3,18,3,UNKNOWN,1,58.2727
2,0,1,1,365,640796,0,0,0.0,0.9995,3,18,3,UNKNOWN,1,677.883
0,1,0,0,90,300003,0,0,0.0,0.9995,3,18,3,UNKNOWN,1,1.11217
0,1,0,0,57,300003,0,0,0.0,0.9995,3,18,3,UNKNOWN,1,1.12637
1,1,1,1,366,601087,0,0,0.0,0.9995,3,18,3,UNKNOWN,1,9.0448
0,1,0,0,955,300003,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,3.8037
0,1,0,0,46,300003,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,1.0326
0,1,0,0,75,300003,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,1.10668
0,1,0,0,74,300003,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,0.538268
0,1,0,0,66,300003,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,0.50169
0,1,0,0,69,300003,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,0.524228
0,1,0,0,126,300003,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,0.528586
0,1,0,0,57,300003,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,0.524692
0,1,0,0,70,300003,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,0.553809
1,1,1,1,185,601087,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,12.5811
0,1,0,0,243,300003,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,0.798323
0,1,0,0,73,300003,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,0.917773
0,1,0,0,58,300003,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,0.532031
0,1,0,0,65,300003,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,1.10951
2,0,1,1,247,640823,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,592.502
1,1,1,1,241,36833,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,17.8111
2,1,1,1,225,336260,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,20.3263
0,0,1,1,129,300011,0,0,0.0,0.9995,3,21,3,UNKNOWN,1,0.538335
0,0,0,0,23,300003,0,0,0.0,0.9995,3,11,4,UNKNOWN,1,2.3432
0,1,1,0,62,300006,0,0,0.0,0.9995,3,11,4,UNKNOWN,1,0.723833
